1,1.01879580165865,1.01879580165875,2.33810091596521,2.33810091596647,3.24820660394122,3.24820660394331
2,1.01881844397025,1.0188184439703,2.33804897780237,2.33804897780263,3.24827870519621,3.24827870519856
3,1.01886374044299,1.01886374044312,2.33794519635718,2.33794519635844,3.24842251963567,3.24842251963841
4,1.01893171479699,1.01893171479711,2.33778976107499,2.33778976107714,3.2486372723591,3.24863727236189
1,1.01879297193028,1.01879297193042,2.33810740981084,2.33810740981159,3.24819758308184,3.24819758308203
2,1.01879297419427,1.01879297419441,2.33810740461513,2.33810740461599,3.24819759029969,3.24819759030007
3,1.01879297872254,1.01879297872286,2.33810739422426,2.33810739422606,3.24819760473942,3.24819760474232
100099,1.46927135852402,1.46927135852483,2.57160288090815,2.57160288091143,3.47409098775036,3.47409098775055
100100,1.47038870491659,1.47038870491767,2.57272017109025,2.57272017109347,3.47520819759207,3.4752081975956
100099,1.46927135852402,1.46927135852483,2.57160288090815,2.57160288091143,3.47409098775036,3.47409098775055
100100,1.47038870491659,1.47038870491767,2.57272017109025,2.57272017109347,3.47520819759207,3.4752081975956
