1,1.01879297164726,1.0188206111176,2.33804400881834,2.33810741046189,3.24819758218218,3.24828559873472
65,1.00820342198856,1.0294395413996,2.31352086447328,2.36256316112967,3.21260619588976,3.28397053930928
66,1.00836767713747,1.02927705441181,2.31389606616499,2.36218390561459,3.21315590250628,3.28342645592704
67,1.00852699542367,1.02911953129311,2.31425980681308,2.36181604934529,3.21368907203267,3.28289899505242
68,1.00868159850587,1.02896675038579,2.31461259823134,2.36145908053291,3.21420644680941,3.2823874143589
69,1.00883169500431,1.02881850307127,2.31495492209935,2.36111251747877,3.21470872550689,3.28189101515794
70,1.00897748144428,1.02867459282336,2.31528723218895,2.36077590641576,3.21519656630124,3.28140913925319
71,1.00911914312184,1.02853483434735,2.31560995634705,2.36044881951968,3.21567058974777,3.28094116606953
72,1.00925685489423,1.02839905278724,2.3159234983086,2.36013085305879,3.21613138143673,3.28048651000516
73,1.00939078190316,1.02826708300085,2.31622823937518,2.35982162571433,3.21657949445639,3.28004461792165
74,1.00952108024207,1.02813876889497,2.31652453996479,2.35952077709384,3.21701545153409,3.27961496710024
75,1.0096478975681,1.0280139628149,2.31681274100501,2.35922796626422,3.21743974717823,3.27919706300491
76,1.00977137366133,1.02789252497953,2.31709316525823,2.35894287048692,3.21785284951791,3.27879043748659
77,1.00989164094655,1.02777432296577,2.3173661184722,2.35866518399597,3.21825520205852,3.27839464703839
78,1.01000882496853,1.02765923122848,2.31763189053089,2.35839461691985,3.21864722521725,3.27800927118053
79,1.01012304483435,1.02754713066196,2.317890756444,2.35813089424896,3.21902931787945,3.27763391103089
80,1.01023441361997,1.02743790819034,2.31814297731327,2.3578737549115,3.2194018587484,3.27726818787639
81,1.01034303874832,1.02733145639236,2.31838880115721,2.35762295085811,3.21976520756928,3.27691174191385
82,1.01044902233639,1.02722767315059,2.31862846377409,2.3573782463245,3.22011970632172,3.27656423116988
83,1.010552461521,1.02712646133004,2.31886218944296,2.35713941702941,3.22046568032835,3.27622533030841
84,1.01065344875681,1.02702772847581,2.31909019163834,2.35690624949124,3.22080343919381,3.2758947296666
85,1.01075207209628,1.02693138653594,2.31931267367504,2.35667854041691,3.22113327779272,3.27557213436714
86,1.01084841544844,1.02683735160316,2.31952982929469,2.35645609607013,3.2214554771507,3.27525726336744
87,1.0109425588192,1.02674554367139,2.31974184322674,2.35623873170884,3.22177030518357,3.27494984871854
88,1.01103457853636,1.02665588641407,2.31994889171261,2.35602627111575,3.22207801752857,3.27464963477491
89,1.01112454745804,1.02656830697312,2.32015114297721,2.35581854606317,3.22237885813646,3.27435637753588
90,1.01121253516792,1.0264827357662,2.32034875769712,2.35561539589259,3.22267306004696,3.27406984394591
91,1.01129860815778,1.02639910630277,2.32054188938894,2.35541666707862,3.22296084595352,3.2737898113027
92,1.01138282999548,1.02631735501491,2.32073068483504,2.35522221285177,3.22324242870463,3.27351606671316
93,1.01146526148605,1.0262374210991,2.32091528443219,2.35503189281975,3.22351801194312,3.27324840652159
94,1.01154596081845,1.02615924636575,2.3210958225388,2.3548455726291,3.22378779052661,3.27298663584047
95,1.01162498370659,1.02608277510336,2.3212724277944,2.35466312364669,3.22405195103304,3.27273056807024
96,1.0117023835176,1.02600795394475,2.32144522342554,2.35448442265355,3.22431067217566,3.27248002448087
97,1.01177821139545,1.02593473174689,2.32161432753283,2.35430935156704,3.22456412520214,3.272234833754
98,1.01185251637493,1.02586305947546,2.32177985332093,2.35413779716853,3.22481247434956,3.27199483168704
99,1.01192534548975,1.02579289009828,2.32194190939863,2.35396965086629,3.22505587709359,3.27175986073607
100,1.01199674387283,1.02572417848278,2.32210059997951,2.3538048084547,3.22529448457294,3.27152976972735
101,1.01206675485208,1.02565688130197,2.32225602510769,2.3536431698969,3.22552844190661,3.27130441356484
102,1.01213542003978,1.02559095694485,2.32240828086095,2.35348463911548,3.22575788840444,3.2710836528712
103,1.01220277941538,1.02552636543204,2.32255745955252,2.35332912380167,3.22598295795972,3.27086735373155
104,1.01226887140681,1.025463068337,2.32270364992362,2.35317653524079,3.22620377925374,3.27065538743047
105,1.01233373296372,1.02540102871113,2.32284693727891,2.35302678811135,3.22642047600627,3.27044763023712
106,1.0123973996275,1.02534021101314,2.32298740369073,2.35287980036211,3.22663316723487,3.27024396309552
107,1.01245990559916,1.02528058104328,2.32312512812769,2.35273549302218,3.22684196746409,3.27004427145458
108,1.01252128380175,1.02522210588037,2.3232601866067,2.35259379008441,3.22704698692772,3.26984844506153
109,1.01258156593719,1.02516475382234,2.32339265233963,2.35245461836019,3.22724833179236,3.26965637768212
110,1.01264078254524,1.02510849433003,2.32352259583328,2.35231790732743,3.22744610430603,3.26946796707524
111,1.0126989630551,1.02505329797591,2.32365008504478,2.35218358904918,3.22764040302952,3.26928311466151
112,1.0127561358351,1.02499913639194,2.32377518547636,2.35205159802032,3.22783132292482,3.26910172539226
113,1.01281232824118,1.02494598222416,2.32389796028954,2.35192187108979,3.22801895561547,3.26892370768017
114,1.01286756665995,1.02489380908606,2.32401847042859,2.35179434733884,3.22820338943128,3.26874897310708
115,1.01292187655282,1.02484259151743,2.32413677466874,2.35166896797834,3.2283847096325,3.26857743642783
116,1.01297528249543,1.02479230494345,2.32425292976484,2.35154567627156,3.2285629985028,3.26840901529784
117,1.01302780821606,1.02474292563695,2.32436699050317,2.35142441743445,3.22873833549475,3.26824363023128
118,1.01307947663179,1.0246944306819,2.32447900979929,2.35130513855806,3.22891079733134,3.26808120448371
119,1.01313030988279,1.02464679793887,2.32458903878414,2.35118778852848,3.22908045814485,3.26792166390157
120,1.01318032936515,1.02460000601304,2.3246971268596,2.35107231794762,3.22924738956114,3.2677649367972
121,1.01322955576176,1.02455403422267,2.32480332178107,2.35095867906424,3.22941166085583,3.26761095390015
122,1.01327800907161,1.02450886256902,2.32490766973096,2.35084682570895,3.22957333895594,3.26745964822377
123,1.01332570863836,1.02446447171044,2.32501021536864,2.35073671321629,3.22973248863378,3.26731095496835
124,1.01337267317623,1.02442084293277,2.32511100192477,2.35062829839188,3.22988917254562,3.26716481143905
125,1.01341892079621,1.02437795812715,2.32521007120416,2.35052153942154,3.23004345132022,3.2670211569823
126,1.01346446902942,1.02433579976297,2.32530746368939,2.35041639581978,3.23019538365324,3.26687993285472
127,1.0135093348504,1.02429435086599,2.32540321858375,2.35031282841442,3.23034502636547,3.26674108222464
128,1.01355353469928,1.02425359499795,2.3254973738431,2.35021079924156,3.23049243450037,3.26660454998934
129,1.01359708450296,1.02421351623368,2.32558996625085,2.3501102715406,3.23063766136735,3.26647028282437
130,1.01363999969342,1.02417409914157,2.32568103143703,2.35001120967855,3.23078075863575,3.26633822900449
131,1.01368229522839,1.0241353287644,2.32577060393805,2.34991357912345,3.23092177636934,3.26620833845216
132,1.01372398560899,1.02409719060264,2.32585871725276,2.34981734640528,3.23106076311825,3.26608056255774
133,1.01376508489683,1.02405967059593,2.32594540384371,2.34972247906302,3.23119776593455,3.265954854238
134,1.01380560673078,1.02402275510696,2.32603069520023,2.34962894559661,3.23133283049891,3.26583116780009
135,1.0138455643417,1.02398643090426,2.3261146218845,2.34953671547962,3.23146600108797,3.26570945891463
136,1.01388497057073,1.02395068515045,2.32619721354037,2.34944575905574,3.23159732068272,3.26558968456975
137,1.01392383787865,1.02391550538438,2.32627849894284,2.34935604756562,3.23172683098222,3.26547180301988
138,1.01396217836368,1.02388087950843,2.32635850604573,2.34926755308638,3.23185457249012,3.26535577372218
139,1.01400000377367,1.02384679577734,2.32643726195296,2.34918024848324,3.23198058452342,3.26524155731725
140,1.01403732551774,1.02381324278153,2.32651479303464,2.34909410743741,3.23210490526918,3.26512911560914
141,1.01407415467969,1.02378020943986,2.32659112486686,2.34900910434532,3.23222757180993,3.26501841142829
142,1.01411050202815,1.02374768498353,2.32666628232887,2.34892521436241,3.23234862022282,3.26490940872664
143,1.01414637802976,1.02371565894873,2.32674028958416,2.34884241332084,3.23246808549396,3.26480207240847
144,1.01418179285684,1.02368412116352,2.32681317012537,2.34876067774079,3.23258600169299,3.26469636841457
145,1.01421675639985,1.02365306173776,2.32688494679542,2.34867998479299,3.23270240190229,3.26459226361412
146,1.01425127827677,1.02362247105624,2.32695564180506,2.34860031227668,3.23281731831876,3.26448972573998
147,1.01428536784152,1.02359233976507,2.3270252767523,2.34852163859879,3.23293078222766,3.26438872349359
148,1.01431903419399,1.02356265876676,2.32709387265363,2.34844394275746,3.23304282410532,3.2642892263728
149,1.01435228618715,1.02353341920729,2.32716144995231,2.34836720430768,3.23315347355399,3.2641912047092
150,1.01438513243869,1.02350461247355,2.32722802855121,2.3482914033723,3.23326275940452,3.26409462961733
151,1.0144175813335,1.02347623017948,2.32729362781409,2.34821652058992,3.2333707097406,3.26399947302502
152,1.01444964103635,1.0234482641625,2.32735826659602,2.34814253711617,3.23347735185198,3.26390570755708
153,1.01448131949627,1.02342070647428,2.3274219632542,2.34806943459998,3.23358271234382,3.26381330658071
154,1.01451262445556,1.0233935493749,2.32748473566588,2.34799719517702,3.2336868171079,3.26372224414355
155,1.01454356345406,1.02336678532484,2.32754660125281,2.34792580144355,3.23378969139732,3.26363249500034
156,1.01457414383785,1.02334040697923,2.3276075769737,2.34785523644293,3.23389135974642,3.26354403450884
157,1.0146043727645,1.02331440718216,2.32766767936116,2.34778548365598,3.23399184614703,3.26345683870613
158,1.01463425720968,1.02328877895971,2.32772692452418,2.34771652698477,3.23409117389242,3.26337088420323
159,1.01466380397164,1.02326351551435,2.32778532816254,2.3476483507366,3.23418936574148,3.2632861481992
160,1.01469301967823,1.02323861021979,2.32784290557916,2.34758093961152,3.2342864438507,3.2632026085105
161,1.01472191079134,1.02321405661531,2.32789967171396,2.34751427870953,3.23438242984992,3.26312024347038
162,1.01475048361287,1.02318984840091,2.3279556411038,2.3474483534701,3.23447734480824,3.26303903196177
163,1.01477874428819,1.02316597943188,2.32801082794499,2.34738314971606,3.23457120927355,3.26295895337556
164,1.01480669881275,1.02314244371456,2.32806524609761,2.34731865361891,3.23466404329232,3.26287998763024
165,1.01483435303545,1.02311923540142,2.32811890905722,2.34725485167538,3.23475586645343,3.26280211511404
166,1.01486171266335,1.02309634878671,2.32817183000663,2.34719173071265,3.23484669780527,3.26272531669849
167,1.0148887832661,1.02307377830218,2.32822402181685,2.34712927788417,3.23493655597786,3.26264957371921
168,1.01491557027971,1.02305151851275,2.32827549703618,2.34706748063739,3.23502545918128,3.26257486795119
169,1.01494207901167,1.02302956411337,2.32832626792537,2.34700632673168,3.2351134251181,3.26250118159609
170,1.01496831464277,1.02300790992399,2.32837634645004,2.34694580420905,3.23520047112813,3.26242849729889
171,1.01499428223272,1.0229865508872,2.32842574430391,2.34688590140117,3.2352866141188,3.26235679809473
